SLy4 (TOV)  M1 =    1.40080e+00  R1 =    1.15988e+06  om0 =    1.09158e+04  Ebind =    4.46654e+53
        r,             rho,           pr,           grav,           m(r),         Gam1,          csq,          bruntsq,         nn,            np,            ne,           nmu,           mun,            mup,          mue,           mumu
    9.27557e+05    4.26206e+14    1.33236e+34    1.69568e+14    1.09913e+00    2.95789e+00    9.24669e+19    2.56364e+06    2.31925e+38    1.60521e+37    1.24135e+37    3.63855e+36    1.59845e-03    1.37198e-03    2.26467e-04    2.26467e-04
    9.27673e+05    4.26051e+14    1.33094e+34    1.69567e+14    1.09939e+00    2.95799e+00    9.24045e+19    2.56838e+06    2.31845e+38    1.60445e+37    1.24089e+37    3.63551e+36    1.59839e-03    1.37195e-03    2.26439e-04    2.26439e-04
    9.27789e+05    4.25896e+14    1.32952e+34    1.69566e+14    1.09966e+00    2.95808e+00    9.23422e+19    2.57313e+06    2.31765e+38    1.60368e+37    1.24044e+37    3.63246e+36    1.59834e-03    1.37192e-03    2.26411e-04    2.26411e-04
    9.27905e+05    4.25740e+14    1.32809e+34    1.69565e+14    1.09993e+00    2.95817e+00    9.22798e+19    2.57790e+06    2.31686e+38    1.60292e+37    1.23998e+37    3.62942e+36    1.59828e-03    1.37189e-03    2.26383e-04    2.26383e-04
    9.28021e+05    4.25584e+14    1.32667e+34    1.69564e+14    1.10020e+00    2.95826e+00    9.22175e+19    2.58267e+06    2.31606e+38    1.60216e+37    1.23952e+37    3.62637e+36    1.59822e-03    1.37186e-03    2.26355e-04    2.26355e-04
    9.28137e+05    4.25429e+14    1.32525e+34    1.69563e+14    1.10047e+00    2.95835e+00    9.21551e+19    2.58746e+06    2.31526e+38    1.60139e+37    1.23906e+37    3.62333e+36    1.59816e-03    1.37184e-03    2.26328e-04    2.26328e-04
    9.28253e+05    4.25273e+14    1.32382e+34    1.69562e+14    1.10074e+00    2.95844e+00    9.20928e+19    2.59226e+06    2.31446e+38    1.60063e+37    1.23860e+37    3.62028e+36    1.59811e-03    1.37181e-03    2.26300e-04    2.26300e-04
    9.28369e+05    4.25118e+14    1.32240e+34    1.69561e+14    1.10101e+00    2.95853e+00    9.20304e+19    2.59707e+06    2.31366e+38    1.59986e+37    1.23814e+37    3.61723e+36    1.59805e-03    1.37178e-03    2.26272e-04    2.26272e-04
    9.28485e+05    4.24962e+14    1.32098e+34    1.69560e+14    1.10127e+00    2.95862e+00    9.19680e+19    2.60189e+06    2.31286e+38    1.59910e+37    1.23768e+37    3.61418e+36    1.59799e-03    1.37175e-03    2.26244e-04    2.26244e-04
    9.28601e+05    4.24806e+14    1.31956e+34    1.69559e+14    1.10154e+00    2.95872e+00    9.19056e+19    2.60672e+06    2.31206e+38    1.59834e+37    1.23722e+37    3.61113e+36    1.59793e-03    1.37172e-03    2.26216e-04    2.26216e-04
    9.28716e+05    4.24650e+14    1.31814e+34    1.69558e+14    1.10181e+00    2.95881e+00    9.18433e+19    2.61157e+06    2.31126e+38    1.59757e+37    1.23676e+37    3.60808e+36    1.59788e-03    1.37169e-03    2.26188e-04    2.26188e-04
    9.28832e+05    4.24494e+14    1.31672e+34    1.69557e+14    1.10208e+00    2.95890e+00    9.17809e+19    2.61642e+06    2.31046e+38    1.59681e+37    1.23630e+37    3.60503e+36    1.59782e-03    1.37166e-03    2.26160e-04    2.26160e-04
    9.28948e+05    4.24338e+14    1.31530e+34    1.69556e+14    1.10235e+00    2.95899e+00    9.17185e+19    2.62129e+06    2.30966e+38    1.59604e+37    1.23584e+37    3.60198e+36    1.59776e-03    1.37163e-03    2.26131e-04    2.26131e-04
    9.29064e+05    4.24182e+14    1.31388e+34    1.69555e+14    1.10262e+00    2.95908e+00    9.16561e+19    2.62618e+06    2.30886e+38    1.59527e+37    1.23538e+37    3.59892e+36    1.59770e-03    1.37160e-03    2.26103e-04    2.26103e-04
    9.29180e+05    4.24026e+14    1.31247e+34    1.69554e+14    1.10288e+00    2.95917e+00    9.15937e+19    2.63107e+06    2.30806e+38    1.59451e+37    1.23492e+37    3.59587e+36    1.59765e-03    1.37157e-03    2.26075e-04    2.26075e-04
    9.29296e+05    4.23870e+14    1.31105e+34    1.69553e+14    1.10315e+00    2.95926e+00    9.15313e+19    2.63598e+06    2.30726e+38    1.59374e+37    1.23446e+37    3.59282e+36    1.59759e-03    1.37154e-03    2.26047e-04    2.26047e-04
    9.29412e+05    4.23714e+14    1.30963e+34    1.69552e+14    1.10342e+00    2.95935e+00    9.14689e+19    2.64089e+06    2.30646e+38    1.59298e+37    1.23400e+37    3.58976e+36    1.59753e-03    1.37151e-03    2.26019e-04    2.26019e-04
    9.29528e+05    4.23558e+14    1.30822e+34    1.69551e+14    1.10369e+00    2.95944e+00    9.14065e+19    2.64582e+06    2.30565e+38    1.59221e+37    1.23354e+37    3.58671e+36    1.59747e-03    1.37148e-03    2.25991e-04    2.25991e-04
    9.29644e+05    4.23402e+14    1.30680e+34    1.69549e+14    1.10396e+00    2.95953e+00    9.13441e+19    2.65077e+06    2.30485e+38    1.59144e+37    1.23308e+37    3.58365e+36    1.59742e-03    1.37145e-03    2.25963e-04    2.25963e-04
    9.29760e+05    4.23246e+14    1.30539e+34    1.69548e+14    1.10423e+00    2.95962e+00    9.12816e+19    2.65572e+06    2.30405e+38    1.59067e+37    1.23261e+37    3.58059e+36    1.59736e-03    1.37142e-03    2.25934e-04    2.25934e-04
    9.29876e+05    4.23089e+14    1.30397e+34    1.69547e+14    1.10449e+00    2.95971e+00    9.12192e+19    2.66069e+06    2.30325e+38    1.58991e+37    1.23215e+37    3.57753e+36    1.59730e-03    1.37139e-03    2.25906e-04    2.25906e-04
    9.29992e+05    4.22933e+14    1.30256e+34    1.69546e+14    1.10476e+00    2.95980e+00    9.11568e+19    2.66567e+06    2.30244e+38    1.58914e+37    1.23169e+37    3.57448e+36    1.59724e-03    1.37137e-03    2.25878e-04    2.25878e-04
    9.30108e+05    4.22776e+14    1.30114e+34    1.69545e+14    1.10503e+00    2.95989e+00    9.10943e+19    2.67066e+06    2.30164e+38    1.58837e+37    1.23123e+37    3.57142e+36    1.59719e-03    1.37134e-03    2.25850e-04    2.25850e-04
    9.30224e+05    4.22620e+14    1.29973e+34    1.69544e+14    1.10530e+00    2.95998e+00    9.10319e+19    2.67567e+06    2.30084e+38    1.58760e+37    1.23077e+37    3.56835e+36    1.59713e-03    1.37131e-03    2.25821e-04    2.25821e-04
    9.30340e+05    4.22464e+14    1.29832e+34    1.69543e+14    1.10557e+00    2.96007e+00    9.09694e+19    2.68068e+06    2.30003e+38    1.58683e+37    1.23030e+37    3.56529e+36    1.59707e-03    1.37128e-03    2.25793e-04    2.25793e-04
    9.30456e+05    4.22307e+14    1.29691e+34    1.69541e+14    1.10583e+00    2.96016e+00    9.09070e+19    2.68571e+06    2.29923e+38    1.58606e+37    1.22984e+37    3.56223e+36    1.59701e-03    1.37125e-03    2.25765e-04    2.25765e-04
    9.30572e+05    4.22150e+14    1.29550e+34    1.69540e+14    1.10610e+00    2.96025e+00    9.08445e+19    2.69076e+06    2.29842e+38    1.58529e+37    1.22938e+37    3.55917e+36    1.59696e-03    1.37122e-03    2.25737e-04    2.25737e-04
    9.30688e+05    4.21994e+14    1.29409e+34    1.69539e+14    1.10637e+00    2.96034e+00    9.07821e+19    2.69581e+06    2.29762e+38    1.58453e+37    1.22891e+37    3.55611e+36    1.59690e-03    1.37119e-03    2.25708e-04    2.25708e-04
    9.30804e+05    4.21837e+14    1.29268e+34    1.69538e+14    1.10664e+00    2.96043e+00    9.07196e+19    2.70088e+06    2.29682e+38    1.58376e+37    1.22845e+37    3.55304e+36    1.59684e-03    1.37116e-03    2.25680e-04    2.25680e-04
    9.30920e+05    4.21680e+14    1.29127e+34    1.69536e+14    1.10691e+00    2.96052e+00    9.06571e+19    2.70596e+06    2.29601e+38    1.58299e+37    1.22799e+37    3.54998e+36    1.59678e-03    1.37113e-03    2.25651e-04    2.25651e-04
    9.31036e+05    4.21524e+14    1.28986e+34    1.69535e+14    1.10717e+00    2.96061e+00    9.05947e+19    2.71105e+06    2.29520e+38    1.58222e+37    1.22752e+37    3.54691e+36    1.59673e-03    1.37110e-03    2.25623e-04    2.25623e-04
    9.31152e+05    4.21367e+14    1.28845e+34    1.69534e+14    1.10744e+00    2.96070e+00    9.05322e+19    2.71616e+06    2.29440e+38    1.58144e+37    1.22706e+37    3.54384e+36    1.59667e-03    1.37107e-03    2.25595e-04    2.25595e-04
    9.31268e+05    4.21210e+14    1.28704e+34    1.69533e+14    1.10771e+00    2.96079e+00    9.04697e+19    2.72128e+06    2.29359e+38    1.58067e+37    1.22660e+37    3.54078e+36    1.59661e-03    1.37105e-03    2.25566e-04    2.25566e-04
    9.31384e+05    4.21053e+14    1.28564e+34    1.69531e+14    1.10798e+00    2.96088e+00    9.04072e+19    2.72641e+06    2.29279e+38    1.57990e+37    1.22613e+37    3.53771e+36    1.59655e-03    1.37102e-03    2.25538e-04    2.25538e-04
    9.31500e+05    4.20896e+14    1.28423e+34    1.69530e+14    1.10824e+00    2.96097e+00    9.03447e+19    2.73156e+06    2.29198e+38    1.57913e+37    1.22567e+37    3.53464e+36    1.59650e-03    1.37099e-03    2.25509e-04    2.25509e-04
    9.31616e+05    4.20739e+14    1.28282e+34    1.69529e+14    1.10851e+00    2.96106e+00    9.02822e+19    2.73671e+06    2.29117e+38    1.57836e+37    1.22520e+37    3.53157e+36    1.59644e-03    1.37096e-03    2.25481e-04    2.25481e-04
    9.31732e+05    4.20582e+14    1.28142e+34    1.69528e+14    1.10878e+00    2.96115e+00    9.02197e+19    2.74188e+06    2.29037e+38    1.57759e+37    1.22474e+37    3.52850e+36    1.59638e-03    1.37093e-03    2.25452e-04    2.25452e-04
    9.31848e+05    4.20425e+14    1.28001e+34    1.69526e+14    1.10905e+00    2.96124e+00    9.01572e+19    2.74707e+06    2.28956e+38    1.57682e+37    1.22427e+37    3.52543e+36    1.59632e-03    1.37090e-03    2.25424e-04    2.25424e-04
    9.31964e+05    4.20268e+14    1.27861e+34    1.69525e+14    1.10931e+00    2.96133e+00    9.00947e+19    2.75226e+06    2.28875e+38    1.57604e+37    1.22381e+37    3.52235e+36    1.59627e-03    1.37087e-03    2.25395e-04    2.25395e-04
    9.32080e+05    4.20110e+14    1.27720e+34    1.69524e+14    1.10958e+00    2.96142e+00    9.00321e+19    2.75747e+06    2.28794e+38    1.57527e+37    1.22334e+37    3.51928e+36    1.59621e-03    1.37084e-03    2.25366e-04    2.25366e-04
    9.32196e+05    4.19953e+14    1.27580e+34    1.69522e+14    1.10985e+00    2.96151e+00    8.99696e+19    2.76270e+06    2.28714e+38    1.57450e+37    1.22288e+37    3.51621e+36    1.59615e-03    1.37081e-03    2.25338e-04    2.25338e-04
    9.32312e+05    4.19796e+14    1.27440e+34    1.69521e+14    1.11012e+00    2.96160e+00    8.99071e+19    2.76793e+06    2.28633e+38    1.57372e+37    1.22241e+37    3.51313e+36    1.59610e-03    1.37079e-03    2.25309e-04    2.25309e-04
    9.32428e+05    4.19639e+14    1.27300e+34    1.69520e+14    1.11038e+00    2.96169e+00    8.98446e+19    2.77318e+06    2.28552e+38    1.57295e+37    1.22194e+37    3.51006e+36    1.59604e-03    1.37076e-03    2.25281e-04    2.25281e-04
    9.32544e+05    4.19481e+14    1.27160e+34    1.69518e+14    1.11065e+00    2.96178e+00    8.97820e+19    2.77845e+06    2.28471e+38    1.57218e+37    1.22148e+37    3.50698e+36    1.59598e-03    1.37073e-03    2.25252e-04    2.25252e-04
    9.32660e+05    4.19324e+14    1.27019e+34    1.69517e+14    1.11092e+00    2.96186e+00    8.97195e+19    2.78372e+06    2.28390e+38    1.57140e+37    1.22101e+37    3.50390e+36    1.59592e-03    1.37070e-03    2.25223e-04    2.25223e-04
    9.32776e+05    4.19166e+14    1.26879e+34    1.69516e+14    1.11119e+00    2.96195e+00    8.96569e+19    2.78901e+06    2.28309e+38    1.57063e+37    1.22054e+37    3.50083e+36    1.59587e-03    1.37067e-03    2.25195e-04    2.25195e-04
    9.32892e+05    4.19009e+14    1.26739e+34    1.69514e+14    1.11145e+00    2.96204e+00    8.95944e+19    2.79432e+06    2.28228e+38    1.56985e+37    1.22008e+37    3.49775e+36    1.59581e-03    1.37064e-03    2.25166e-04    2.25166e-04
    9.33008e+05    4.18851e+14    1.26600e+34    1.69513e+14    1.11172e+00    2.96213e+00    8.95318e+19    2.79963e+06    2.28147e+38    1.56908e+37    1.21961e+37    3.49467e+36    1.59575e-03    1.37061e-03    2.25137e-04    2.25137e-04
    9.33124e+05    4.18693e+14    1.26460e+34    1.69511e+14    1.11199e+00    2.96222e+00    8.94693e+19    2.80496e+06    2.28066e+38    1.56830e+37    1.21914e+37    3.49159e+36    1.59569e-03    1.37059e-03    2.25108e-04    2.25108e-04
    9.33240e+05    4.18536e+14    1.26320e+34    1.69510e+14    1.11225e+00    2.96231e+00    8.94067e+19    2.81031e+06    2.27985e+38    1.56753e+37    1.21868e+37    3.48851e+36    1.59564e-03    1.37056e-03    2.25080e-04    2.25080e-04
    9.33356e+05    4.18378e+14    1.26180e+34    1.69508e+14    1.11252e+00    2.96240e+00    8.93441e+19    2.81566e+06    2.27904e+38    1.56675e+37    1.21821e+37    3.48543e+36    1.59558e-03    1.37053e-03    2.25051e-04    2.25051e-04
    9.33472e+05    4.18220e+14    1.26040e+34    1.69507e+14    1.11279e+00    2.96249e+00    8.92815e+19    2.82104e+06    2.27823e+38    1.56598e+37    1.21774e+37    3.48234e+36    1.59552e-03    1.37050e-03    2.25022e-04    2.25022e-04
    9.33588e+05    4.18062e+14    1.25901e+34    1.69506e+14    1.11306e+00    2.96257e+00    8.92190e+19    2.82642e+06    2.27742e+38    1.56520e+37    1.21727e+37    3.47926e+36    1.59546e-03    1.37047e-03    2.24993e-04    2.24993e-04
    9.33704e+05    4.17905e+14    1.25761e+34    1.69504e+14    1.11332e+00    2.96266e+00    8.91564e+19    2.83182e+06    2.27660e+38    1.56442e+37    1.21680e+37    3.47618e+36    1.59541e-03    1.37044e-03    2.24964e-04    2.24964e-04
    9.33820e+05    4.17747e+14    1.25622e+34    1.69503e+14    1.11359e+00    2.96275e+00    8.90938e+19    2.83723e+06    2.27579e+38    1.56365e+37    1.21634e+37    3.47309e+36    1.59535e-03    1.37041e-03    2.24935e-04    2.24935e-04
    9.33936e+05    4.17589e+14    1.25482e+34    1.69501e+14    1.11386e+00    2.96284e+00    8.90312e+19    2.84266e+06    2.27498e+38    1.56287e+37    1.21587e+37    3.47001e+36    1.59529e-03    1.37039e-03    2.24907e-04    2.24907e-04
    9.34052e+05    4.17431e+14    1.25343e+34    1.69500e+14    1.11412e+00    2.96293e+00    8.89686e+19    2.84810e+06    2.27417e+38    1.56209e+37    1.21540e+37    3.46692e+36    1.59523e-03    1.37036e-03    2.24878e-04    2.24878e-04
    9.34168e+05    4.17273e+14    1.25203e+34    1.69498e+14    1.11439e+00    2.96302e+00    8.89060e+19    2.85355e+06    2.27336e+38    1.56131e+37    1.21493e+37    3.46383e+36    1.59518e-03    1.37033e-03    2.24849e-04    2.24849e-04
    9.34284e+05    4.17114e+14    1.25064e+34    1.69497e+14    1.11466e+00    2.96310e+00    8.88434e+19    2.85902e+06    2.27254e+38    1.56054e+37    1.21446e+37    3.46075e+36    1.59512e-03    1.37030e-03    2.24820e-04    2.24820e-04
    9.34400e+05    4.16956e+14    1.24925e+34    1.69495e+14    1.11492e+00    2.96319e+00    8.87807e+19    2.86450e+06    2.27173e+38    1.55976e+37    1.21399e+37    3.45766e+36    1.59506e-03    1.37027e-03    2.24791e-04    2.24791e-04
    9.34516e+05    4.16798e+14    1.24786e+34    1.69494e+14    1.11519e+00    2.96328e+00    8.87181e+19    2.87000e+06    2.27092e+38    1.55898e+37    1.21352e+37    3.45457e+36    1.59501e-03    1.37024e-03    2.24762e-04    2.24762e-04
    9.34632e+05    4.16640e+14    1.24647e+34    1.69492e+14    1.11546e+00    2.96337e+00    8.86555e+19    2.87551e+06    2.27010e+38    1.55820e+37    1.21305e+37    3.45148e+36    1.59495e-03    1.37022e-03    2.24733e-04    2.24733e-04
    9.34748e+05    4.16481e+14    1.24508e+34    1.69490e+14    1.11572e+00    2.96345e+00    8.85929e+19    2.88103e+06    2.26929e+38    1.55742e+37    1.21258e+37    3.44839e+36    1.59489e-03    1.37019e-03    2.24704e-04    2.24704e-04
    9.34864e+05    4.16323e+14    1.24369e+34    1.69489e+14    1.11599e+00    2.96354e+00    8.85302e+19    2.88657e+06    2.26847e+38    1.55664e+37    1.21211e+37    3.44530e+36    1.59483e-03    1.37016e-03    2.24675e-04    2.24675e-04
    9.34980e+05    4.16165e+14    1.24230e+34    1.69487e+14    1.11626e+00    2.96363e+00    8.84676e+19    2.89212e+06    2.26766e+38    1.55586e+37    1.21164e+37    3.44220e+36    1.59478e-03    1.37013e-03    2.24646e-04    2.24646e-04
    9.35096e+05    4.16006e+14    1.24091e+34    1.69486e+14    1.11652e+00    2.96372e+00    8.84050e+19    2.89769e+06    2.26684e+38    1.55508e+37    1.21117e+37    3.43911e+36    1.59472e-03    1.37010e-03    2.24617e-04    2.24617e-04
    9.35212e+05    4.15848e+14    1.23952e+34    1.69484e+14    1.11679e+00    2.96381e+00    8.83423e+19    2.90327e+06    2.26603e+38    1.55430e+37    1.21070e+37    3.43602e+36    1.59466e-03    1.37007e-03    2.24587e-04    2.24587e-04
    9.35328e+05    4.15689e+14    1.23813e+34    1.69483e+14    1.11706e+00    2.96389e+00    8.82797e+19    2.90886e+06    2.26521e+38    1.55352e+37    1.21023e+37    3.43292e+36    1.59460e-03    1.37005e-03    2.24558e-04    2.24558e-04
    9.35444e+05    4.15531e+14    1.23674e+34    1.69481e+14    1.11732e+00    2.96398e+00    8.82170e+19    2.91447e+06    2.26440e+38    1.55274e+37    1.20976e+37    3.42982e+36    1.59455e-03    1.37002e-03    2.24529e-04    2.24529e-04
    9.35560e+05    4.15372e+14    1.23536e+34    1.69479e+14    1.11759e+00    2.96407e+00    8.81544e+19    2.92010e+06    2.26358e+38    1.55196e+37    1.20929e+37    3.42673e+36    1.59449e-03    1.36999e-03    2.24500e-04    2.24500e-04
    9.35676e+05    4.15213e+14    1.23397e+34    1.69478e+14    1.11786e+00    2.96415e+00    8.80917e+19    2.92573e+06    2.26276e+38    1.55118e+37    1.20881e+37    3.42363e+36    1.59443e-03    1.36996e-03    2.24471e-04    2.24471e-04
    9.35792e+05    4.15054e+14    1.23259e+34    1.69476e+14    1.11812e+00    2.96424e+00    8.80290e+19    2.93139e+06    2.26195e+38    1.55040e+37    1.20834e+37    3.42053e+36    1.59437e-03    1.36993e-03    2.24442e-04    2.24442e-04
    9.35908e+05    4.14896e+14    1.23120e+34    1.69474e+14    1.11839e+00    2.96433e+00    8.79663e+19    2.93705e+06    2.26113e+38    1.54961e+37    1.20787e+37    3.41743e+36    1.59432e-03    1.36991e-03    2.24412e-04    2.24412e-04
    9.36024e+05    4.14737e+14    1.22982e+34    1.69473e+14    1.11865e+00    2.96442e+00    8.79037e+19    2.94274e+06    2.26031e+38    1.54883e+37    1.20740e+37    3.41433e+36    1.59426e-03    1.36988e-03    2.24383e-04    2.24383e-04
    9.36140e+05    4.14578e+14    1.22843e+34    1.69471e+14    1.11892e+00    2.96450e+00    8.78410e+19    2.94843e+06    2.25949e+38    1.54805e+37    1.20693e+37    3.41123e+36    1.59420e-03    1.36985e-03    2.24354e-04    2.24354e-04
    9.36256e+05    4.14419e+14    1.22705e+34    1.69469e+14    1.11919e+00    2.96459e+00    8.77783e+19    2.95415e+06    2.25868e+38    1.54727e+37    1.20645e+37    3.40813e+36    1.59415e-03    1.36982e-03    2.24325e-04    2.24325e-04
    9.36372e+05    4.14260e+14    1.22567e+34    1.69468e+14    1.11945e+00    2.96468e+00    8.77156e+19    2.95987e+06    2.25786e+38    1.54648e+37    1.20598e+37    3.40503e+36    1.59409e-03    1.36979e-03    2.24295e-04    2.24295e-04
    9.36488e+05    4.14101e+14    1.22428e+34    1.69466e+14    1.11972e+00    2.96476e+00    8.76529e+19    2.96561e+06    2.25704e+38    1.54570e+37    1.20551e+37    3.40193e+36    1.59403e-03    1.36977e-03    2.24266e-04    2.24266e-04
    9.36604e+05    4.13942e+14    1.22290e+34    1.69464e+14    1.11999e+00    2.96485e+00    8.75902e+19    2.97137e+06    2.25622e+38    1.54492e+37    1.20503e+37    3.39882e+36    1.59397e-03    1.36974e-03    2.24237e-04    2.24237e-04
    9.36720e+05    4.13783e+14    1.22152e+34    1.69463e+14    1.12025e+00    2.96494e+00    8.75275e+19    2.97714e+06    2.25540e+38    1.54413e+37    1.20456e+37    3.39572e+36    1.59392e-03    1.36971e-03    2.24207e-04    2.24207e-04
    9.36836e+05    4.13623e+14    1.22014e+34    1.69461e+14    1.12052e+00    2.96502e+00    8.74648e+19    2.98292e+06    2.25458e+38    1.54335e+37    1.20409e+37    3.39261e+36    1.59386e-03    1.36968e-03    2.24178e-04    2.24178e-04
    9.36952e+05    4.13464e+14    1.21876e+34    1.69459e+14    1.12078e+00    2.96511e+00    8.74021e+19    2.98873e+06    2.25376e+38    1.54256e+37    1.20361e+37    3.38951e+36    1.59380e-03    1.36965e-03    2.24148e-04    2.24148e-04
    9.37068e+05    4.13305e+14    1.21738e+34    1.69457e+14    1.12105e+00    2.96520e+00    8.73394e+19    2.99454e+06    2.25294e+38    1.54178e+37    1.20314e+37    3.38640e+36    1.59374e-03    1.36963e-03    2.24119e-04    2.24119e-04
    9.37184e+05    4.13146e+14    1.21600e+34    1.69456e+14    1.12132e+00    2.96528e+00    8.72766e+19    3.00037e+06    2.25212e+38    1.54100e+37    1.20267e+37    3.38329e+36    1.59369e-03    1.36960e-03    2.24090e-04    2.24090e-04
    9.37300e+05    4.12986e+14    1.21463e+34    1.69454e+14    1.12158e+00    2.96537e+00    8.72139e+19    3.00622e+06    2.25130e+38    1.54021e+37    1.20219e+37    3.38019e+36    1.59363e-03    1.36957e-03    2.24060e-04    2.24060e-04
    9.37416e+05    4.12827e+14    1.21325e+34    1.69452e+14    1.12185e+00    2.96546e+00    8.71512e+19    3.01208e+06    2.25048e+38    1.53942e+37    1.20172e+37    3.37708e+36    1.59357e-03    1.36954e-03    2.24031e-04    2.24031e-04
    9.37532e+05    4.12667e+14    1.21187e+34    1.69450e+14    1.12211e+00    2.96554e+00    8.70885e+19    3.01795e+06    2.24966e+38    1.53864e+37    1.20124e+37    3.37397e+36    1.59352e-03    1.36951e-03    2.24001e-04    2.24001e-04
    9.37648e+05    4.12508e+14    1.21050e+34    1.69449e+14    1.12238e+00    2.96563e+00    8.70257e+19    3.02385e+06    2.24884e+38    1.53785e+37    1.20077e+37    3.37086e+36    1.59346e-03    1.36949e-03    2.23972e-04    2.23972e-04
    9.37764e+05    4.12348e+14    1.20912e+34    1.69447e+14    1.12264e+00    2.96571e+00    8.69630e+19    3.02975e+06    2.24802e+38    1.53707e+37    1.20029e+37    3.36775e+36    1.59340e-03    1.36946e-03    2.23942e-04    2.23942e-04
    9.37880e+05    4.12188e+14    1.20774e+34    1.69445e+14    1.12291e+00    2.96580e+00    8.69002e+19    3.03568e+06    2.24720e+38    1.53628e+37    1.19982e+37    3.36463e+36    1.59334e-03    1.36943e-03    2.23912e-04    2.23912e-04
    9.37996e+05    4.12029e+14    1.20637e+34    1.69443e+14    1.12318e+00    2.96588e+00    8.68375e+19    3.04161e+06    2.24637e+38    1.53549e+37    1.19934e+37    3.36152e+36    1.59329e-03    1.36940e-03    2.23883e-04    2.23883e-04
    9.38112e+05    4.11869e+14    1.20500e+34    1.69441e+14    1.12344e+00    2.96597e+00    8.67747e+19    3.04757e+06    2.24555e+38    1.53471e+37    1.19886e+37    3.35841e+36    1.59323e-03    1.36938e-03    2.23853e-04    2.23853e-04
    9.38228e+05    4.11709e+14    1.20362e+34    1.69439e+14    1.12371e+00    2.96606e+00    8.67120e+19    3.05353e+06    2.24473e+38    1.53392e+37    1.19839e+37    3.35529e+36    1.59317e-03    1.36935e-03    2.23824e-04    2.23824e-04
    9.38344e+05    4.11549e+14    1.20225e+34    1.69438e+14    1.12397e+00    2.96614e+00    8.66492e+19    3.05952e+06    2.24391e+38    1.53313e+37    1.19791e+37    3.35218e+36    1.59311e-03    1.36932e-03    2.23794e-04    2.23794e-04
    9.38459e+05    4.11389e+14    1.20088e+34    1.69436e+14    1.12424e+00    2.96623e+00    8.65864e+19    3.06552e+06    2.24308e+38    1.53234e+37    1.19744e+37    3.34906e+36    1.59306e-03    1.36929e-03    2.23764e-04    2.23764e-04
    9.38575e+05    4.11229e+14    1.19951e+34    1.69434e+14    1.12450e+00    2.96631e+00    8.65237e+19    3.07153e+06    2.24226e+38    1.53155e+37    1.19696e+37    3.34594e+36    1.59300e-03    1.36927e-03    2.23735e-04    2.23735e-04
    9.38691e+05    4.11069e+14    1.19813e+34    1.69432e+14    1.12477e+00    2.96640e+00    8.64609e+19    3.07756e+06    2.24144e+38    1.53077e+37    1.19648e+37    3.34283e+36    1.59294e-03    1.36924e-03    2.23705e-04    2.23705e-04
    9.38807e+05    4.10909e+14    1.19676e+34    1.69430e+14    1.12503e+00    2.96648e+00    8.63981e+19    3.08361e+06    2.24061e+38    1.52998e+37    1.19600e+37    3.33971e+36    1.59289e-03    1.36921e-03    2.23675e-04    2.23675e-04
    9.38923e+05    4.10749e+14    1.19539e+34    1.69428e+14    1.12530e+00    2.96657e+00    8.63353e+19    3.08967e+06    2.23979e+38    1.52919e+37    1.19553e+37    3.33659e+36    1.59283e-03    1.36918e-03    2.23645e-04    2.23645e-04
    9.39039e+05    4.10589e+14    1.19402e+34    1.69426e+14    1.12557e+00    2.96665e+00    8.62725e+19    3.09575e+06    2.23896e+38    1.52840e+37    1.19505e+37    3.33347e+36    1.59277e-03    1.36916e-03    2.23616e-04    2.23616e-04
    9.39155e+05    4.10429e+14    1.19266e+34    1.69424e+14    1.12583e+00    2.96674e+00    8.62097e+19    3.10185e+06    2.23814e+38    1.52761e+37    1.19457e+37    3.33035e+36    1.59271e-03    1.36913e-03    2.23586e-04    2.23586e-04
    9.39271e+05    4.10269e+14    1.19129e+34    1.69422e+14    1.12610e+00    2.96682e+00    8.61469e+19    3.10796e+06    2.23731e+38    1.52682e+37    1.19409e+37    3.32723e+36    1.59266e-03    1.36910e-03    2.23556e-04    2.23556e-04
    9.39387e+05    4.10108e+14    1.18992e+34    1.69420e+14    1.12636e+00    2.96691e+00    8.60841e+19    3.11408e+06    2.23649e+38    1.52603e+37    1.19362e+37    3.32410e+36    1.59260e-03    1.36907e-03    2.23526e-04    2.23526e-04
    9.39503e+05    4.09948e+14    1.18855e+34    1.69418e+14    1.12663e+00    2.96699e+00    8.60213e+19    3.12022e+06    2.23566e+38    1.52524e+37    1.19314e+37    3.32098e+36    1.59254e-03    1.36905e-03    2.23496e-04    2.23496e-04
    9.39619e+05    4.09788e+14    1.18719e+34    1.69417e+14    1.12689e+00    2.96708e+00    8.59585e+19    3.12638e+06    2.23484e+38    1.52445e+37    1.19266e+37    3.31786e+36    1.59248e-03    1.36902e-03    2.23466e-04    2.23466e-04
    9.39735e+05    4.09627e+14    1.18582e+34    1.69415e+14    1.12716e+00    2.96716e+00    8.58957e+19    3.13256e+06    2.23401e+38    1.52365e+37    1.19218e+37    3.31473e+36    1.59243e-03    1.36899e-03    2.23437e-04    2.23437e-04
    9.39851e+05    4.09467e+14    1.18445e+34    1.69413e+14    1.12742e+00    2.96725e+00    8.58329e+19    3.13875e+06    2.23318e+38    1.52286e+37    1.19170e+37    3.31161e+36    1.59237e-03    1.36896e-03    2.23407e-04    2.23407e-04
